*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID
10;171w;441;441;0:08:38:00;0:08:50:00;9;
10;172;441;271;0:08:50:00;0:09:24:00;1;
10;172w;271;271;0:09:24:00;0:09:27:00;9;
10;173;271;213;0:09:27:00;0:10:02:00;1;
10;L173;213;654;0:10:02:00;0:10:10:00;2;
10;L173w;654;654;0:10:10:00;0:10:13:00;9;
10;390;654;271;0:10:13:00;0:10:59:00;1;
10;390w;271;271;0:10:59:00;0:11:06:00;9;
10;391;271;441;0:11:06:00;0:11:38:00;1;
10;391w;441;441;0:11:38:00;0:11:51:00;9;
10;122;441;296;0:11:51:00;0:12:23:00;1;
10;ZD122;296;1;0:12:23:00;0:12:37:00;3;
10;VD491;1;500;0:13:10:00;0:13:20:00;4;
10;491;500;324;0:13:20:00;0:13:43:00;1;
10;L491;324;296;0:13:43:00;0:13:58:00;2;
10;L491w;296;296;0:13:58:00;0:14:02:00;9;
10;125;296;441;0:14:02:00;0:14:34:00;1;
10;125w;441;441;0:14:34:00;0:14:50:00;9;
10;461;441;271;0:14:50:00;0:15:24:00;1;
10;461w;271;271;0:15:24:00;0:15:27:00;9;
10;462;271;213;0:15:27:00;0:16:02:00;1;
10;ZD462;213;1;0:16:02:00;0:16:12:00;3;
10;VD307;1;586;0:16:28:00;0:16:38:00;4;
10;307;586;364;0:16:38:00;0:17:23:00;1;
10;307w;364;364;0:17:23:00;0:17:31:00;9;
10;308;364;586;0:17:31:00;0:18:15:00;1;
10;308w;586;586;0:18:15:00;0:18:38:00;9;
10;309;586;364;0:18:38:00;0:19:23:00;1;
10;309w;364;364;0:19:23:00;0:19:31:00;9;
10;310;364;586;0:19:31:00;0:20:15:00;1;
10;ZD310;586;1;0:20:15:00;0:20:30:00;3;
10;VD604;1;500;0:21:50:00;0:22:00:00;4;
10;604;500;235;0:22:00:00;0:22:10:00;1;
10;604w;235;235;0:22:10:00;0:22:18:00;9;
10;605;235;500;0:22:18:00;0:22:28:00;1;
10;605w;500;500;0:22:28:00;0:22:30:00;9;
10;606;500;253;0:22:30:00;0:22:39:00;1;
10;606w;253;253;0:22:39:00;0:22:49:00;9;
10;607;253;500;0:22:49:00;0:22:58:00;1;
10;607w;500;500;0:22:58:00;0:23:00:00;9;
10;591;500;441;0:23:00:00;0:23:17:00;1;
10;ZD591;441;1;0:23:17:00;0:23:33:00;3;
10;VD612;1;500;1:00:05:00;1:00:15:00;4;
10;612;500;235;1:00:15:00;1:00:25:00;1;
10;612w;235;235;1:00:25:00;1:00:33:00;9;
10;613;235;500;1:00:33:00;1:00:43:00;1;
10;613w;500;500;1:00:43:00;1:00:45:00;9;
10;642;500;558;1:00:45:00;1:01:07:00;1;
10;642w;558;558;1:01:07:00;1:01:18:00;9;
10;643;558;500;1:01:18:00;1:01:43:00;1;
10;643w;500;500;1:01:43:00;1:01:45:00;9;
10;618;500;253;1:01:45:00;1:01:54:00;1;
10;618w;253;253;1:01:54:00;1:02:04:00;9;
10;619;253;500;1:02:04:00;1:02:13:00;1;
10;619w;500;500;1:02:13:00;1:02:15:00;9;
10;633;500;213;1:02:15:00;1:02:32:00;1;
10;ZD633;213;1;1:02:32:00;1:02:42:00;3;
11;VD186;1;324;0:05:54:00;0:06:19:00;4;
11;186;324;500;0:06:19:00;0:06:45:00;1;
11;186w;500;500;0:06:45:00;0:06:53:00;9;
11;187;500;324;0:06:53:00;0:07:16:00;1;
11;187w;324;324;0:07:16:00;0:07:19:00;9;
11;188;324;500;0:07:19:00;0:07:45:00;1;
11;188w;500;500;0:07:45:00;0:07:53:00;9;
11;189;500;324;0:07:53:00;0:08:16:00;1;
11;189w;324;324;0:08:16:00;0:08:19:00;9;
11;190;324;500;0:08:19:00;0:08:45:00;1;
11;L190;500;654;0:08:45:00;0:09:07:00;2;
11;L190w;654;654;0:09:07:00;0:09:13:00;9;
11;405;654;271;0:09:13:00;0:09:59:00;1;
11;405w;271;271;0:09:59:00;0:10:06:00;9;
11;406;271;441;0:10:06:00;0:10:38:00;1;
11;406w;441;441;0:10:38:00;0:10:50:00;9;
11;407;441;271;0:10:50:00;0:11:24:00;1;
11;407w;271;271;0:11:24:00;0:11:27:00;9;
11;408;271;213;0:11:27:00;0:12:02:00;1;
11;ZD408;213;1;0:12:02:00;0:12:12:00;3;
11;VD161;1;586;0:12:58:00;0:13:08:00;4;
11;161;586;364;0:13:08:00;0:13:53:00;1;
11;161w;364;364;0:13:53:00;0:14:01:00;9;
11;162;364;332;0:14:01:00;0:14:53:00;1;
11;162w;332;332;0:14:53:00;0:15:02:00;9;
11;163;332;364;0:15:02:00;0:15:53:00;1;
11;L163;364;271;0:15:53:00;0:16:21:00;2;
11;L163w;271;271;0:16:21:00;0:16:27:00;9;
11;181;271;213;0:16:27:00;0:17:02:00;1;
11;ZD181;213;1;0:17:02:00;0:17:12:00;3;
11;VD100;1;300;0:17:19:00;0:17:32:00;4;
11;100;300;292;0:17:32:00;0:18:40:00;1;
11;100w;292;292;0:18:40:00;0:18:45:00;9;
11;101;292;300;0:18:45:00;0:19:31:00;1;
11;101w;300;300;0:19:31:00;0:19:32:00;9;
11;102;300;500;0:19:32:00;0:20:12:00;1;
11;102w;500;500;0:20:12:00;0:20:20:00;9;
11;507;500;324;0:20:20:00;0:20:43:00;1;
11;507w;324;324;0:20:43:00;0:20:45:00;9;
11;508;324;500;0:20:45:00;0:21:11:00;1;
11;L508;500;235;0:21:11:00;0:21:18:00;2;
11;601;235;500;0:21:18:00;0:21:28:00;1;
11;ZD601;500;1;0:21:28:00;0:21:38:00;3;
12;VD191;1;297;0:05:59:00;0:06:19:00;4;
12;191;297;253;0:06:19:00;0:06:52:00;1;
12;191w;253;253;0:06:52:00;0:07:04:00;9;
12;192;253;297;0:07:04:00;0:07:38:00;1;
12;192w;297;297;0:07:38:00;0:07:49:00;9;
12;193;297;253;0:07:49:00;0:08:22:00;1;
12;193w;253;253;0:08:22:00;0:08:34:00;9;
12;194;253;297;0:08:34:00;0:09:08:00;1;
12;194w;297;297;0:09:08:00;0:09:19:00;9;
12;195;297;253;0:09:19:00;0:09:52:00;1;
12;ZD195;253;1;0:09:52:00;0:09:57:00;3;
12;VD174;1;213;0:10:43:00;0:10:52:00;4;
12;174;213;271;0:10:52:00;0:11:29:00;1;
12;174w;271;271;0:11:29:00;0:11:36:00;9;
12;175;271;441;0:11:36:00;0:12:08:00;1;
12;175w;441;441;0:12:08:00;0:12:20:00;9;
12;176;441;271;0:12:20:00;0:12:54:00;1;
12;176w;271;271;0:12:54:00;0:12:57:00;9;
12;177;271;654;0:12:57:00;0:13:41:00;1;
12;L177;654;213;0:13:41:00;0:13:48:00;2;
12;L177w;213;213;0:13:48:00;0:13:52:00;9;
12;394;213;271;0:13:52:00;0:14:29:00;1;
12;394w;271;271;0:14:29:00;0:14:36:00;9;
12;395;271;441;0:14:36:00;0:15:08:00;1;
12;395w;441;441;0:15:08:00;0:15:21:00;9;
12;80;441;296;0:15:21:00;0:15:53:00;1;
12;80w;296;296;0:15:53:00;0:16:02:00;9;
12;81;296;441;0:16:02:00;0:16:34:00;1;
12;ZD81;441;1;0:16:34:00;0:16:50:00;3;
12;VD382;1;271;0:17:10:00;0:17:27:00;4;
12;382;271;213;0:17:27:00;0:18:02:00;1;
12;ZD382;213;1;0:18:02:00;0:18:12:00;3;
12;VD383;1;213;0:18:43:00;0:18:52:00;4;
12;383;213;271;0:18:52:00;0:19:29:00;1;
12;383w;271;271;0:19:29:00;0:19:36:00;9;
12;384;271;441;0:19:36:00;0:20:08:00;1;
12;384w;441;441;0:20:08:00;0:20:21:00;9;
12;45;441;296;0:20:21:00;0:20:53:00;1;
12;ZD45;296;1;0:20:53:00;0:21:07:00;3;
12;VD650;1;509;0:22:16:00;0:22:18:00;4;
12;650;509;441;0:22:18:00;0:22:38:00;1;
12;ZD650;441;1;0:22:38:00;0:22:54:00;3;
13;VD211;1;353;0:06:02:00;0:06:23:00;4;
13;211;353;235;0:06:23:00;0:06:53:00;1;
13;211w;235;235;0:06:53:00;0:07:02:00;9;
13;212;235;353;0:07:02:00;0:07:32:00;1;
13;212w;353;353;0:07:32:00;0:07:53:00;9;
13;213;353;620;0:07:53:00;0:08:27:00;1;
13;213w;620;620;0:08:27:00;0:08:28:00;9;
13;214;620;353;0:08:28:00;0:09:02:00;1;
13;214w;353;353;0:09:02:00;0:09:23:00;9;
13;215;353;235;0:09:23:00;0:09:53:00;1;
13;L215;235;441;0:09:53:00;0:09:59:00;2;
13;L215w;441;441;0:09:59:00;0:10:21:00;9;
13;120;441;296;0:10:21:00;0:10:53:00;1;
13;120w;296;296;0:10:53:00;0:11:02:00;9;
13;121;296;441;0:11:02:00;0:11:34:00;1;
13;121w;441;441;0:11:34:00;0:11:50:00;9;
13;392;441;271;0:11:50:00;0:12:24:00;1;
13;392w;271;271;0:12:24:00;0:12:27:00;9;
13;393;271;213;0:12:27:00;0:13:02:00;1;
13;L393;213;189;0:13:02:00;0:13:22:00;2;
13;L393w;189;189;0:13:22:00;0:13:30:00;9;
13;489;189;509;0:13:30:00;0:14:01:00;1;
13;ZD489;509;1;0:14:01:00;0:14:03:00;3;
13;VD202;1;253;0:14:29:00;0:14:34:00;4;
13;202;253;297;0:14:34:00;0:15:08:00;1;
13;L202;297;364;0:15:08:00;0:15:36:00;2;
13;L202w;364;364;0:15:36:00;0:16:01:00;9;
13;164;364;586;0:16:01:00;0:16:45:00;1;
13;L164;586;353;0:16:45:00;0:17:11:00;2;
13;L164w;353;353;0:17:11:00;0:17:23:00;9;
13;365;353;235;0:17:23:00;0:17:53:00;1;
13;365w;235;235;0:17:53:00;0:18:02:00;9;
13;366;235;353;0:18:02:00;0:18:32:00;1;
13;ZD366;353;1;0:18:32:00;0:18:53:00;3;
13;VD432;1;228;0:19:16:00;0:19:28:00;4;
13;432;228;292;0:19:28:00;0:20:10:00;1;
13;L432;292;297;0:20:10:00;0:20:14:00;2;
13;L432w;297;297;0:20:14:00;0:20:19:00;9;
13;330;297;253;0:20:19:00;0:20:52:00;1;
13;ZD330;253;1;0:20:52:00;0:20:57:00;3;
13;VD541;1;500;0:21:50:00;0:22:00:00;4;
13;541;500;300;0:22:00:00;0:22:17:00;1;
13;541w;300;300;0:22:17:00;0:22:18:00;9;
13;542;300;500;0:22:18:00;0:22:52:00;1;
13;542w;500;500;0:22:52:00;0:23:00:00;9;
13;530;500;364;0:23:00:00;0:23:23:00;1;
13;530w;364;364;0:23:23:00;0:23:32:00;9;
13;531;364;500;0:23:32:00;0:23:57:00;1;
13;ZD531;500;1;0:23:57:00;1:00:07:00;3;
14;VD4;1;558;0:06:06:00;0:06:31:00;4;
14;4;558;101;0:06:31:00;0:07:08:00;1;
14;L4;101;228;0:07:08:00;0:07:20:00;2;
14;L4w;228;228;0:07:20:00;0:07:28:00;9;
14;420;228;292;0:07:28:00;0:08:10:00;1;
14;L420;292;297;0:08:10:00;0:08:14:00;2;
14;L420w;297;297;0:08:14:00;0:08:19:00;9;
14;314;297;253;0:08:19:00;0:08:52:00;1;
14;ZD314;253;1;0:08:52:00;0:08:57:00;3;
14;VD375;1;213;0:11:43:00;0:11:52:00;4;
14;375;213;271;0:11:52:00;0:12:29:00;1;
14;375w;271;271;0:12:29:00;0:12:36:00;9;
14;376;271;441;0:12:36:00;0:13:08:00;1;
14;376w;441;441;0:13:08:00;0:13:20:00;9;
14;377;441;271;0:13:20:00;0:13:54:00;1;
14;377w;271;271;0:13:54:00;0:13:57:00;9;
14;378;271;218;0:13:57:00;0:14:50:00;1;
14;378w;218;218;0:14:50:00;0:15:06:00;9;
14;379;218;271;0:15:06:00;0:15:59:00;1;
14;379w;271;271;0:15:59:00;0:16:06:00;9;
14;380;271;441;0:16:06:00;0:16:38:00;1;
14;380w;441;441;0:16:38:00;0:16:51:00;9;
14;82;441;296;0:16:51:00;0:17:23:00;1;
14;82w;296;296;0:17:23:00;0:17:32:00;9;
14;83;296;441;0:17:32:00;0:18:04:00;1;
14;83w;441;441;0:18:04:00;0:18:20:00;9;
14;499;441;271;0:18:20:00;0:18:54:00;1;
14;499w;271;271;0:18:54:00;0:18:57:00;9;
14;500;271;213;0:18:57:00;0:19:32:00;1;
14;ZD500;213;1;0:19:32:00;0:19:42:00;3;
14;VD626;1;218;0:21:02:00;0:21:23:00;4;
14;626;218;500;0:21:23:00;0:21:57:00;1;
14;ZD626;500;1;0:21:57:00;0:22:07:00;3;
15;VD47;1;101;0:06:09:00;0:06:19:00;4;
15;47;101;558;0:06:19:00;0:06:53:00;1;
15;47w;558;558;0:06:53:00;0:07:01:00;9;
15;48;558;101;0:07:01:00;0:07:38:00;1;
15;48w;101;101;0:07:38:00;0:07:49:00;9;
15;49;101;558;0:07:49:00;0:08:23:00;1;
15;49w;558;558;0:08:23:00;0:08:31:00;9;
15;50;558;101;0:08:31:00;0:09:08:00;1;
15;50w;101;101;0:09:08:00;0:09:19:00;9;
15;51;101;558;0:09:19:00;0:09:53:00;1;
15;51w;558;558;0:09:53:00;0:10:01:00;9;
15;52;558;101;0:10:01:00;0:10:38:00;1;
15;52w;101;101;0:10:38:00;0:10:49:00;9;
15;53;101;558;0:10:49:00;0:11:23:00;1;
15;53w;558;558;0:11:23:00;0:11:31:00;9;
15;54;558;101;0:11:31:00;0:12:08:00;1;
15;54w;101;101;0:12:08:00;0:12:19:00;9;
15;55;101;558;0:12:19:00;0:12:53:00;1;
15;55w;558;558;0:12:53:00;0:13:01:00;9;
15;56;558;101;0:13:01:00;0:13:38:00;1;
15;56w;101;101;0:13:38:00;0:13:49:00;9;
15;57;101;558;0:13:49:00;0:14:23:00;1;
15;57w;558;558;0:14:23:00;0:14:31:00;9;
15;58;558;101;0:14:31:00;0:15:08:00;1;
15;ZD58;101;1;0:15:08:00;0:15:10:00;3;
15;VD275;1;620;0:15:13:00;0:15:28:00;4;
15;275;620;353;0:15:28:00;0:16:02:00;1;
15;ZD275;353;1;0:16:02:00;0:16:23:00;3;
15;VD381;1;441;0:16:34:00;0:16:50:00;4;
15;381;441;271;0:16:50:00;0:17:24:00;1;
15;ZD381;271;1;0:17:24:00;0:17:41:00;3;
15;VD476;1;332;0:17:41:00;0:18:02:00;4;
15;476;332;364;0:18:02:00;0:18:53:00;1;
15;476w;364;364;0:18:53:00;0:19:01:00;9;
15;477;364;251;0:19:01:00;0:19:57:00;1;
15;477w;251;251;0:19:57:00;0:19:58:00;9;
15;478;251;500;0:19:58:00;0:20:27:00;1;
15;L478;500;228;0:20:27:00;0:20:37:00;2;
15;L478w;228;228;0:20:37:00;0:20:43:00;9;
15;262;228;500;0:20:43:00;0:20:57:00;1;
15;262w;500;500;0:20:57:00;0:21:00:00;9;
15;547;500;602;0:21:00:00;0:21:22:00;1;
15;547w;602;602;0:21:22:00;0:21:23:00;9;
15;548;602;500;0:21:23:00;0:21:58:00;1;
15;L548;500;110;0:21:58:00;0:22:07:00;2;
15;L548w;110;110;0:22:07:00;0:22:15:00;9;
15;577;110;500;0:22:15:00;0:22:27:00;1;
15;L577;500;441;0:22:27:00;0:22:40:00;2;
15;590;441;500;0:22:40:00;0:22:58:00;1;
15;590w;500;500;0:22:58:00;0:23:00:00;9;
15;517;500;297;0:23:00:00;0:23:29:00;1;
15;517w;297;297;0:23:29:00;0:23:33:00;9;
15;518;297;500;0:23:33:00;0:23:58:00;1;
15;ZD518;500;1;0:23:58:00;1:00:08:00;3;
15;VD615;1;253;1:00:59:00;1:01:04:00;4;
15;615;253;500;1:01:04:00;1:01:13:00;1;
15;615w;500;500;1:01:13:00;1:01:15:00;9;
15;582;500;110;1:01:15:00;1:01:28:00;1;
15;582w;110;110;1:01:28:00;1:01:30:00;9;
15;583;110;500;1:01:30:00;1:01:42:00;1;
15;L583;500;441;1:01:42:00;1:01:55:00;2;
15;596;441;500;1:01:55:00;1:02:13:00;1;
15;596w;500;500;1:02:13:00;1:02:15:00;9;
15;584;500;110;1:02:15:00;1:02:28:00;1;
15;584w;110;110;1:02:28:00;1:02:30:00;9;
15;585;110;500;1:02:30:00;1:02:42:00;1;
15;L585;500;441;1:02:42:00;1:02:55:00;2;
15;598;441;500;1:02:55:00;1:03:13:00;1;
15;598w;500;500;1:03:13:00;1:03:15:00;9;
15;660;500;228;1:03:15:00;1:03:26:00;1;
15;ZD660;228;1;1:03:26:00;1:03:38:00;3;
16;VD248;1;228;0:06:16:00;0:06:28:00;4;
16;248;228;292;0:06:28:00;0:07:10:00;1;
16;L248;292;297;0:07:10:00;0:07:14:00;2;
16;L248w;297;297;0:07:14:00;0:07:19:00;9;
16;332;297;253;0:07:19:00;0:07:52:00;1;
16;332w;253;253;0:07:52:00;0:08:04:00;9;
16;333;253;297;0:08:04:00;0:08:38:00;1;
16;333w;297;297;0:08:38:00;0:08:49:00;9;
16;334;297;253;0:08:49:00;0:09:22:00;1;
16;334w;253;253;0:09:22:00;0:09:34:00;9;
16;335;253;297;0:09:34:00;0:10:08:00;1;
16;L335;297;292;0:10:08:00;0:10:11:00;2;
16;L335w;292;292;0:10:11:00;0:10:15:00;9;
16;423;292;228;0:10:15:00;0:10:55:00;1;
16;L423;228;353;0:10:55:00;0:11:14:00;2;
16;L423w;353;353;0:11:14:00;0:11:23:00;9;
16;357;353;235;0:11:23:00;0:11:53:00;1;
16;357w;235;235;0:11:53:00;0:12:02:00;9;
16;358;235;353;0:12:02:00;0:12:32:00;1;
16;358w;353;353;0:12:32:00;0:12:53:00;9;
16;359;353;620;0:12:53:00;0:13:27:00;1;
16;359w;620;620;0:13:27:00;0:13:28:00;9;
16;360;620;353;0:13:28:00;0:14:02:00;1;
16;L360;353;228;0:14:02:00;0:14:23:00;2;
16;L360w;228;228;0:14:23:00;0:14:28:00;9;
16;256;228;292;0:14:28:00;0:15:10:00;1;
16;L256;292;297;0:15:10:00;0:15:14:00;2;
16;L256w;297;297;0:15:14:00;0:15:19:00;9;
16;203;297;253;0:15:19:00;0:15:52:00;1;
16;ZD203;253;1;0:15:52:00;0:15:57:00;3;
16;VD258;1;228;0:16:16:00;0:16:28:00;4;
16;258;228;292;0:16:28:00;0:17:10:00;1;
16;L258;292;297;0:17:10:00;0:17:14:00;2;
16;L258w;297;297;0:17:14:00;0:17:19:00;9;
16;326;297;253;0:17:19:00;0:17:52:00;1;
16;326w;253;253;0:17:52:00;0:18:04:00;9;
16;327;253;297;0:18:04:00;0:18:38:00;1;
16;327w;297;297;0:18:38:00;0:18:49:00;9;
16;328;297;253;0:18:49:00;0:19:22:00;1;
16;L328;253;586;0:19:22:00;0:19:37:00;2;
16;L328w;586;586;0:19:37:00;0:19:38:00;9;
16;451;586;364;0:19:38:00;0:20:23:00;1;
16;451w;364;364;0:20:23:00;0:20:31:00;9;
16;452;364;500;0:20:31:00;0:20:57:00;1;
16;452w;500;500;0:20:57:00;0:21:00:00;9;
16;574;500;110;0:21:00:00;0:21:13:00;1;
16;574w;110;110;0:21:13:00;0:21:15:00;9;
16;575;110;500;0:21:15:00;0:21:27:00;1;
16;575w;500;500;0:21:27:00;0:21:30:00;9;
16;636;500;558;0:21:30:00;0:21:52:00;1;
16;636w;558;558;0:21:52:00;0:22:03:00;9;
16;637;558;500;0:22:03:00;0:22:28:00;1;
16;ZD637;500;1;0:22:28:00;0:22:38:00;3;
16;VD644;1;500;1:01:35:00;1:01:45:00;4;
16;644;500;558;1:01:45:00;1:02:07:00;1;
16;644w;558;558;1:02:07:00;1:02:18:00;9;
16;645;558;500;1:02:18:00;1:02:43:00;1;
16;645w;500;500;1:02:43:00;1:02:45:00;9;
16;622;500;253;1:02:45:00;1:02:54:00;1;
16;622w;253;253;1:02:54:00;1:03:04:00;9;
16;623;253;500;1:03:04:00;1:03:13:00;1;
16;623w;500;500;1:03:13:00;1:03:15:00;9;
16;559;500;602;1:03:15:00;1:03:37:00;1;
16;559w;602;602;1:03:37:00;1:03:38:00;9;
16;560;602;324;1:03:38:00;1:03:46:00;1;
16;ZD560;324;1;1:03:46:00;1:04:11:00;3;
17;VD263;1;235;0:06:17:00;0:06:32:00;4;
17;263;235;353;0:06:32:00;0:07:02:00;1;
17;L263;353;271;0:07:02:00;0:07:23:00;2;
17;L263w;271;271;0:07:23:00;0:07:27:00;9;
17;105;271;213;0:07:27:00;0:08:02:00;1;
17;L105;213;654;0:08:02:00;0:08:10:00;2;
17;L105w;654;654;0:08:10:00;0:08:13:00;9;
17;371;654;271;0:08:13:00;0:08:59:00;1;
17;371w;271;271;0:08:59:00;0:09:06:00;9;
17;372;271;441;0:09:06:00;0:09:38:00;1;
17;372w;441;441;0:09:38:00;0:09:50:00;9;
17;373;441;271;0:09:50:00;0:10:24:00;1;
17;373w;271;271;0:10:24:00;0:10:27:00;9;
17;374;271;213;0:10:27:00;0:11:02:00;1;
17;L374;213;228;0:11:02:00;0:11:24:00;2;
17;L374w;228;228;0:11:24:00;0:11:28:00;9;
17;424;228;292;0:11:28:00;0:12:10:00;1;
17;L424;292;297;0:12:10:00;0:12:14:00;2;
17;L424w;297;297;0:12:14:00;0:12:19:00;9;
17;199;297;253;0:12:19:00;0:12:52:00;1;
17;199w;253;253;0:12:52:00;0:13:04:00;9;
17;200;253;297;0:13:04:00;0:13:38:00;1;
17;L200;297;292;0:13:38:00;0:13:41:00;2;
17;L200w;292;292;0:13:41:00;0:13:45:00;9;
17;289;292;300;0:13:45:00;0:14:31:00;1;
17;289w;300;300;0:14:31:00;0:14:32:00;9;
17;290;300;292;0:14:32:00;0:15:40:00;1;
17;290w;292;292;0:15:40:00;0:15:45:00;9;
17;291;292;300;0:15:45:00;0:16:31:00;1;
17;ZD291;300;1;0:16:31:00;0:16:50:00;3;
17;VD501;1;500;0:17:10:00;0:17:20:00;4;
17;501;500;324;0:17:20:00;0:17:43:00;1;
17;501w;324;324;0:17:43:00;0:17:45:00;9;
17;502;324;500;0:17:45:00;0:18:11:00;1;
17;L502;500;558;0:18:11:00;0:18:30:00;2;
17;L502w;558;558;0:18:30:00;0:18:31:00;9;
17;20;558;101;0:18:31:00;0:19:08:00;1;
17;ZD20;101;1;0:19:08:00;0:19:10:00;3;
17;VD592;1;441;0:23:24:00;0:23:40:00;4;
17;592;441;500;0:23:40:00;0:23:58:00;1;
17;ZD592;500;1;0:23:58:00;1:00:08:00;3;
17;VD616;1;500;1:01:05:00;1:01:15:00;4;
17;616;500;235;1:01:15:00;1:01:25:00;1;
17;616w;235;235;1:01:25:00;1:01:33:00;9;
17;617;235;500;1:01:33:00;1:01:43:00;1;
17;L617;500;228;1:01:43:00;1:01:53:00;2;
17;L617w;228;228;1:01:53:00;1:02:01:00;9;
17;657;228;500;1:02:01:00;1:02:12:00;1;
17;657w;500;500;1:02:12:00;1:02:15:00;9;
17;597;500;441;1:02:15:00;1:02:32:00;1;
17;ZD597;441;1;1:02:32:00;1:02:48:00;3;
17;VD635;1;500;1:03:05:00;1:03:15:00;4;
17;635;500;213;1:03:15:00;1:03:32:00;1;
17;ZD635;213;1;1:03:32:00;1:03:42:00;3;
18;VD282;1;300;0:06:19:00;0:06:32:00;4;
18;282;300;292;0:06:32:00;0:07:40:00;1;
18;282w;292;292;0:07:40:00;0:07:45:00;9;
18;283;292;300;0:07:45:00;0:08:31:00;1;
18;283w;300;300;0:08:31:00;0:08:32:00;9;
18;284;300;292;0:08:32:00;0:09:40:00;1;
18;284w;292;292;0:09:40:00;0:09:45:00;9;
18;285;292;300;0:09:45:00;0:10:31:00;1;
18;285w;300;300;0:10:31:00;0:10:32:00;9;
18;286;300;292;0:10:32:00;0:11:40:00;1;
18;286w;292;292;0:11:40:00;0:11:45:00;9;
18;287;292;300;0:11:45:00;0:12:31:00;1;
18;287w;300;300;0:12:31:00;0:12:32:00;9;
18;288;300;292;0:12:32:00;0:13:40:00;1;
18;L288;292;297;0:13:40:00;0:13:44:00;2;
18;L288w;297;297;0:13:44:00;0:13:49:00;9;
18;201;297;253;0:13:49:00;0:14:22:00;1;
18;ZD201;253;1;0:14:22:00;0:14:27:00;3;
18;VD490;1;509;0:14:46:00;0:14:48:00;4;
18;490;509;189;0:14:48:00;0:15:16:00;1;
18;L490;189;296;0:15:16:00;0:15:29:00;2;
18;L490w;296;296;0:15:29:00;0:15:32:00;9;
18;127;296;441;0:15:32:00;0:16:04:00;1;
18;127w;441;441;0:16:04:00;0:16:20:00;9;
18;242;441;271;0:16:20:00;0:16:54:00;1;
18;242w;271;271;0:16:54:00;0:16:57:00;9;
18;243;271;213;0:16:57:00;0:17:32:00;1;
18;243w;213;213;0:17:32:00;0:17:52:00;9;
18;182;213;271;0:17:52:00;0:18:29:00;1;
18;182w;271;271;0:18:29:00;0:18:36:00;9;
18;183;271;441;0:18:36:00;0:19:08:00;1;
18;183w;441;441;0:19:08:00;0:19:20:00;9;
18;184;441;271;0:19:20:00;0:19:54:00;1;
18;184w;271;271;0:19:54:00;0:19:57:00;9;
18;185;271;218;0:19:57:00;0:20:50:00;1;
18;ZD185;218;1;0:20:50:00;0:21:11:00;3;
18;VD540;1;228;0:21:35:00;0:21:47:00;4;
18;540;228;500;0:21:47:00;0:21:58:00;1;
18;540w;500;500;0:21:58:00;0:22:00:00;9;
18;528;500;364;0:22:00:00;0:22:23:00;1;
18;L528;364;253;0:22:23:00;0:22:50:00;2;
18;L528w;253;253;0:22:50:00;0:23:49:00;9;
18;611;253;500;0:23:49:00;0:23:58:00;1;
18;ZD611;500;1;0:23:58:00;1:00:08:00;3;
19;VD89;1;292;0:06:22:00;0:06:45:00;4;
19;89;292;300;0:06:45:00;0:07:31:00;1;
19;89w;300;300;0:07:31:00;0:07:32:00;9;
19;90;300;292;0:07:32:00;0:08:40:00;1;
19;90w;292;292;0:08:40:00;0:08:45:00;9;
19;91;292;300;0:08:45:00;0:09:31:00;1;
19;L91;300;235;0:09:31:00;0:09:47:00;2;
19;L91w;235;235;0:09:47:00;0:10:02:00;9;
19;216;235;353;0:10:02:00;0:10:32:00;1;
19;216w;353;353;0:10:32:00;0:10:53:00;9;
19;217;353;620;0:10:53:00;0:11:27:00;1;
19;217w;620;620;0:11:27:00;0:11:28:00;9;
19;218;620;353;0:11:28:00;0:12:02:00;1;
19;L218;353;296;0:12:02:00;0:12:28:00;2;
19;L218w;296;296;0:12:28:00;0:12:32:00;9;
19;123;296;441;0:12:32:00;0:13:04:00;1;
19;123w;441;441;0:13:04:00;0:13:21:00;9;
19;124;441;296;0:13:21:00;0:13:53:00;1;
19;ZD124;296;1;0:13:53:00;0:14:07:00;3;
19;VD240;1;654;0:14:26:00;0:14:43:00;4;
19;240;654;271;0:14:43:00;0:15:29:00;1;
19;240w;271;271;0:15:29:00;0:15:36:00;9;
19;241;271;441;0:15:36:00;0:16:08:00;1;
19;241w;441;441;0:16:08:00;0:16:21:00;9;
19;128;441;296;0:16:21:00;0:16:53:00;1;
19;128w;296;296;0:16:53:00;0:17:02:00;9;
19;129;296;441;0:17:02:00;0:17:34:00;1;
19;129w;441;441;0:17:34:00;0:17:51:00;9;
19;130;441;296;0:17:51:00;0:18:23:00;1;
19;130w;296;296;0:18:23:00;0:18:32:00;9;
19;131;296;441;0:18:32:00;0:19:04:00;1;
19;131w;441;441;0:19:04:00;0:19:21:00;9;
19;132;441;296;0:19:21:00;0:19:53:00;1;
19;132w;296;296;0:19:53:00;0:20:02:00;9;
19;133;296;441;0:20:02:00;0:20:34:00;1;
19;133w;441;441;0:20:34:00;0:20:42:00;9;
19;LW;441;500;0:20:42:00;0:20:56:00;2;
19;LWw;500;500;0:20:56:00;0:21:00:00;9;
19;546;500;213;0:21:00:00;0:21:17:00;1;
19;ZD546;213;1;0:21:17:00;0:21:27:00;3;
19;VD649;1;509;0:22:16:00;0:22:18:00;4;
19;649;509;251;0:22:18:00;0:22:43:00;1;
