*
* Diensttypen
*
$DUTY:DutyID;DutyType
41;day-Tripper
59;day-Tripper
102;day-Tripper
109;day-Tripper
117;day-Tripper
131;day-Tripper
171;day-Tripper
33077;day-Split
38202;day-Block30
47767;day-Split
48674;day-Split
60958;day-Tripper
62499;day-Split
62653;day-Split
75061;day-Split
76093;day-Block30
76351;day-Block30
77857;day-Block30
85564;day-Block30
94712;day-Split
96393;day-Block30
122492;day-Split
133911;day-Block30
142340;day-Split
144869;day-Block30
154512;day-Split
155352;day-Block30
158399;day-Split
159408;day-Block30
164247;day-Split
171980;day-Block20
175480;day-Split
178491;day-Split
178595;day-Split
190910;day-Split
193985;day-Block20
200847;day-Block30
201351;day-Block30
203881;day-Block20
209343;day-Split
210068;day-Block30
211373;day-Block30
218409;day-Tripper
219751;day-Block30
222880;day-Block20
227408;day-Split
244883;day-Split
245261;day-Block30
252747;day-Split
258001;day-Block30
263510;day-Split
263840;day-Split
276538;day-Split
278350;day-Block30
285212;day-Split
285381;day-Split
285567;day-Split
287426;day-Tripper
287795;day-Split
289050;day-Block20
291998;day-Split
294107;day-Block20
295145;day-Tripper
295856;day-Split
296411;day-Block30
297092;day-Block30
297442;day-Block20
*
* Dienste
* (mit ElementType: 1 = Servicefahrt, 2 = Leerfahrt Haltestellen, 3 = Fahrt ins Depot, 4 = Fahrt aus dem Depot, 5 = Vorbereitung, 6 = Nachbereitung, 7 = Transfer, 8 = Pause, 9 = Warten, 10 = LayoverTime)
$DUTYELEMENT:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;ServiceJourneyCode
244883;-3;-1;-1;271;0:08:42:00;0:08:52:00;5;
244883;-1;-1;271;271;0:08:52:00;0:08:57:00;7;
244883;5;389;271;654;0:08:57:00;0:09:41:00;1;
244883;5;-1;654;213;0:09:41:00;0:09:48:00;2;
244883;5;-1;213;213;0:09:48:00;0:09:52:00;9;
244883;5;455;213;271;0:09:52:00;0:10:29:00;1;
244883;5;-1;271;271;0:10:29:00;0:10:36:00;9;
244883;5;456;271;441;0:10:36:00;0:11:08:00;1;
244883;5;-1;441;441;0:11:08:00;0:11:21:00;9;
244883;5;33;441;296;0:11:21:00;0:11:53:00;1;
244883;5;-1;296;296;0:11:53:00;0:12:02:00;9;
244883;5;34;296;441;0:12:02:00;0:12:34:00;1;
244883;5;-1;441;441;0:12:34:00;0:12:51:00;9;
244883;5;35;441;296;0:12:51:00;0:13:23:00;1;
244883;5;-1;296;296;0:13:23:00;0:13:32:00;9;
244883;5;36;296;441;0:13:32:00;0:14:04:00;1;
244883;5;-1;441;441;0:14:04:00;0:14:20:00;9;
244883;5;411;441;271;0:14:20:00;0:14:54:00;1;
244883;5;-1;271;271;0:14:54:00;0:14:57:00;9;
244883;5;412;271;213;0:14:57:00;0:15:32:00;1;
244883;5;-1;213;1;0:15:32:00;0:15:42:00;3;
244883;-1;P;-1;-1;0:15:42:00;0:17:16:00;8;
244883;4;-1;1;228;0:17:16:00;0:17:28:00;4;
244883;4;430;228;292;0:17:28:00;0:18:10:00;1;
244883;4;-1;292;292;0:18:10:00;0:18:15:00;9;
244883;4;431;292;228;0:18:15:00;0:18:55:00;1;
244883;4;-1;228;1;0:18:55:00;0:19:07:00;3;
244883;-3;-1;1;-1;0:19:07:00;0:19:17:00;6;
245261;-3;-1;-1;1;0:04:26:00;0:04:36:00;5;
245261;2;-1;1;558;0:04:36:00;0:05:01:00;4;
245261;2;2;558;101;0:05:01:00;0:05:38:00;1;
245261;2;-1;101;101;0:05:38:00;0:05:49:00;9;
245261;2;3;101;558;0:05:49:00;0:06:23:00;1;
245261;2;-1;558;353;0:06:23:00;0:06:36:00;2;
245261;2;-1;353;353;0:06:36:00;0:06:53:00;9;
245261;2;351;353;235;0:06:53:00;0:07:23:00;1;
245261;2;-1;235;235;0:07:23:00;0:07:32:00;9;
245261;2;352;235;353;0:07:32:00;0:08:02:00;1;
245261;2;-1;353;1;0:08:02:00;0:08:23:00;3;
245261;-1;P;-1;-1;0:08:23:00;0:09:28:00;8;
245261;30;-1;1;586;0:09:28:00;0:09:38:00;4;
245261;30;441;586;364;0:09:38:00;0:10:23:00;1;
245261;30;-1;364;364;0:10:23:00;0:10:31:00;9;
245261;30;442;364;586;0:10:31:00;0:11:15:00;1;
245261;30;-1;586;586;0:11:15:00;0:11:38:00;9;
245261;30;443;586;364;0:11:38:00;0:12:23:00;1;
245261;30;-1;364;364;0:12:23:00;0:12:31:00;9;
245261;30;444;364;586;0:12:31:00;0:13:15:00;1;
245261;30;-1;586;251;0:13:15:00;0:13:30:00;2;
245261;30;-1;251;251;0:13:30:00;0:13:32:00;9;
245261;30;493;251;509;0:13:32:00;0:13:58:00;1;
245261;30;-1;509;1;0:13:58:00;0:14:00:00;3;
245261;-3;-1;1;-1;0:14:00:00;0:14:10:00;6;
252747;-3;-1;-1;1;0:06:19:00;0:06:29:00;5;
252747;21;-1;1;253;0:06:29:00;0:06:34:00;4;
252747;21;331;253;297;0:06:34:00;0:07:08:00;1;
252747;21;-1;297;292;0:07:08:00;0:07:11:00;2;
252747;21;-1;292;292;0:07:11:00;0:07:15:00;9;
252747;21;249;292;228;0:07:15:00;0:07:55:00;1;
252747;21;-1;228;353;0:07:55:00;0:08:14:00;2;
252747;21;-1;353;353;0:08:14:00;0:08:23:00;9;
252747;21;353;353;235;0:08:23:00;0:08:53:00;1;
252747;21;-1;235;235;0:08:53:00;0:09:02:00;9;
252747;21;354;235;353;0:09:02:00;0:09:32:00;1;
252747;21;-1;353;353;0:09:32:00;0:09:53:00;9;
252747;21;355;353;620;0:09:53:00;0:10:27:00;1;
252747;21;-1;620;620;0:10:27:00;0:10:28:00;9;
252747;21;356;620;353;0:10:28:00;0:11:02:00;1;
252747;21;-1;353;500;0:11:02:00;0:11:18:00;2;
252747;21;-1;500;500;0:11:18:00;0:11:30:00;9;
252747;21;479;500;518;0:11:30:00;0:11:48:00;1;
252747;21;-1;518;518;0:11:48:00;0:12:03:00;9;
252747;21;480;518;500;0:12:03:00;0:12:25:00;1;
252747;21;-1;500;253;0:12:25:00;0:12:32:00;2;
252747;21;-1;253;253;0:12:32:00;0:12:34:00;9;
252747;21;339;253;297;0:12:34:00;0:13:08:00;1;
252747;21;-1;297;292;0:13:08:00;0:13:11:00;2;
252747;21;-1;292;292;0:13:11:00;0:13:15:00;9;
252747;21;255;292;228;0:13:15:00;0:13:55:00;1;
252747;21;-1;228;1;0:13:55:00;0:14:07:00;3;
252747;-1;P;-1;-1;0:14:07:00;0:16:29:00;8;
252747;27;-1;1;253;0:16:29:00;0:16:34:00;4;
252747;27;325;253;297;0:16:34:00;0:17:08:00;1;
252747;27;-1;297;292;0:17:08:00;0:17:11:00;2;
252747;27;-1;292;292;0:17:11:00;0:17:15:00;9;
252747;27;259;292;228;0:17:15:00;0:17:55:00;1;
252747;27;-1;228;1;0:17:55:00;0:18:07:00;3;
252747;-3;-1;1;-1;0:18:07:00;0:18:17:00;6;
258001;-3;-1;-1;1;0:16:09:00;0:16:19:00;5;
258001;29;-1;1;300;0:16:19:00;0:16:32:00;4;
258001;29;292;300;292;0:16:32:00;0:17:40:00;1;
258001;29;-1;292;292;0:17:40:00;0:17:45:00;9;
258001;29;293;292;300;0:17:45:00;0:18:31:00;1;
258001;29;-1;300;300;0:18:31:00;0:18:32:00;9;
258001;29;294;300;292;0:18:32:00;0:19:40:00;1;
258001;29;-1;292;292;0:19:40:00;0:19:45:00;9;
258001;29;295;292;300;0:19:45:00;0:20:31:00;1;
258001;29;-1;300;300;0:20:31:00;0:20:32:00;9;
258001;29;296;300;577;0:20:32:00;0:20:48:00;1;
258001;29;-1;577;1;0:20:48:00;0:21:00:00;3;
258001;-1;P;-1;-1;0:21:00:00;0:21:50:00;8;
258001;32;-1;1;500;0:21:50:00;0:22:00:00;4;
258001;32;515;500;297;0:22:00:00;0:22:29:00;1;
258001;32;-1;297;297;0:22:29:00;0:22:33:00;9;
258001;32;516;297;500;0:22:33:00;0:22:58:00;1;
258001;32;-1;500;500;0:22:58:00;0:23:00:00;9;
258001;32;629;500;218;0:23:00:00;0:23:32:00;1;
258001;32;-1;218;218;0:23:32:00;0:23:38:00;9;
258001;32;630;218;500;0:23:38:00;1:00:12:00;1;
258001;32;-1;500;110;1:00:12:00;1:00:21:00;2;
258001;32;-1;110;110;1:00:21:00;1:00:30:00;9;
258001;32;581;110;500;1:00:30:00;1:00:42:00;1;
258001;32;-1;500;500;1:00:42:00;1:00:45:00;9;
258001;32;614;500;253;1:00:45:00;1:00:54:00;1;
258001;32;-1;253;500;1:00:54:00;1:01:02:00;2;
258001;32;-1;500;500;1:01:02:00;1:01:15:00;9;
258001;32;631;500;213;1:01:15:00;1:01:32:00;1;
258001;32;-1;213;1;1:01:32:00;1:01:42:00;3;
258001;-3;-1;1;-1;1:01:42:00;1:01:52:00;6;
263510;-3;-1;-1;1;0:05:12:00;0:05:22:00;5;
263510;9;-1;1;500;0:05:22:00;0:05:32:00;4;
263510;9;103;500;654;0:05:32:00;0:05:58:00;1;
263510;9;-1;654;654;0:05:58:00;0:06:13:00;9;
263510;9;104;654;271;0:06:13:00;0:06:59:00;1;
263510;9;-1;271;353;0:06:59:00;0:07:21:00;2;
263510;9;-1;353;353;0:07:21:00;0:07:23:00;9;
263510;9;264;353;235;0:07:23:00;0:07:53:00;1;
263510;9;-1;235;235;0:07:53:00;0:08:02:00;9;
263510;9;265;235;353;0:08:02:00;0:08:32:00;1;
263510;9;-1;353;353;0:08:32:00;0:08:53:00;9;
263510;9;266;353;620;0:08:53:00;0:09:27:00;1;
263510;9;-1;620;620;0:09:27:00;0:09:28:00;9;
263510;9;267;620;353;0:09:28:00;0:10:02:00;1;
263510;9;-1;353;353;0:10:02:00;0:10:23:00;9;
263510;9;268;353;235;0:10:23:00;0:10:53:00;1;
263510;9;-1;235;235;0:10:53:00;0:11:02:00;9;
263510;9;269;235;353;0:11:02:00;0:11:32:00;1;
263510;9;-1;353;353;0:11:32:00;0:11:53:00;9;
263510;9;270;353;620;0:11:53:00;0:12:27:00;1;
263510;9;-1;620;620;0:12:27:00;0:12:28:00;9;
263510;9;271;620;353;0:12:28:00;0:13:02:00;1;
263510;9;-1;353;1;0:13:02:00;0:13:23:00;3;
263510;-1;P;-1;-1;0:13:23:00;0:14:59:00;8;
263510;31;-1;1;253;0:14:59:00;0:15:04:00;4;
263510;31;323;253;297;0:15:04:00;0:15:38:00;1;
263510;31;-1;297;297;0:15:38:00;0:15:49:00;9;
263510;31;324;297;253;0:15:49:00;0:16:22:00;1;
263510;31;-1;253;1;0:16:22:00;0:16:27:00;3;
263510;-3;-1;1;-1;0:16:27:00;0:16:37:00;6;
263840;-3;-1;-1;1;0:12:18:00;0:12:28:00;5;
263840;8;-1;1;586;0:12:28:00;0:12:38:00;4;
263840;8;303;586;364;0:12:38:00;0:13:23:00;1;
263840;8;-1;364;364;0:13:23:00;0:13:31:00;9;
263840;8;304;364;586;0:13:31:00;0:14:15:00;1;
263840;8;-1;586;292;0:14:15:00;0:14:45:00;2;
263840;8;97;292;300;0:14:45:00;0:15:31:00;1;
263840;8;-1;300;300;0:15:31:00;0:15:32:00;9;
263840;8;98;300;292;0:15:32:00;0:16:40:00;1;
263840;8;-1;292;292;0:16:40:00;0:16:45:00;9;
263840;8;99;292;300;0:16:45:00;0:17:31:00;1;
263840;8;-1;300;500;0:17:31:00;0:17:48:00;2;
263840;8;-1;500;500;0:17:48:00;0:18:20:00;9;
263840;8;503;500;324;0:18:20:00;0:18:43:00;1;
263840;8;-1;324;324;0:18:43:00;0:18:45:00;9;
263840;8;504;324;500;0:18:45:00;0:19:11:00;1;
263840;8;-1;500;101;0:19:11:00;0:19:19:00;2;
263840;8;21;101;558;0:19:19:00;0:19:53:00;1;
263840;8;-1;558;558;0:19:53:00;0:20:01:00;9;
263840;8;22;558;101;0:20:01:00;0:20:38:00;1;
263840;8;-1;101;1;0:20:38:00;0:20:40:00;3;
263840;-1;P;-1;-1;0:20:40:00;0:22:16:00;8;
263840;1;-1;1;509;0:22:16:00;0:22:18:00;4;
263840;1;651;509;266;0:22:18:00;0:22:44:00;1;
263840;1;-1;266;1;0:22:44:00;0:23:06:00;3;
263840;-3;-1;1;-1;0:23:06:00;0:23:16:00;6;
276538;-3;-1;-1;586;0:10:23:00;0:10:33:00;5;
276538;-1;-1;586;586;0:10:33:00;0:10:38:00;7;
276538;20;301;586;364;0:10:38:00;0:11:23:00;1;
276538;20;-1;364;364;0:11:23:00;0:11:31:00;9;
276538;20;302;364;586;0:11:31:00;0:12:15:00;1;
276538;20;-1;586;500;0:12:15:00;0:12:28:00;2;
276538;20;-1;500;500;0:12:28:00;0:12:30:00;9;
276538;20;481;500;394;0:12:30:00;0:13:12:00;1;
276538;20;-1;394;394;0:13:12:00;0:13:15:00;9;
276538;20;482;394;500;0:13:15:00;0:14:03:00;1;
276538;20;-1;500;101;0:14:03:00;0:14:11:00;2;
276538;20;-1;101;101;0:14:11:00;0:14:19:00;9;
276538;20;145;101;558;0:14:19:00;0:14:53:00;1;
276538;20;-1;558;558;0:14:53:00;0:15:01:00;9;
276538;20;146;558;101;0:15:01:00;0:15:38:00;1;
276538;20;-1;101;1;0:15:38:00;0:15:40:00;3;
276538;-1;P;-1;-1;0:15:40:00;0:17:19:00;8;
276538;11;-1;1;300;0:17:19:00;0:17:32:00;4;
276538;11;100;300;292;0:17:32:00;0:18:40:00;1;
276538;11;-1;292;292;0:18:40:00;0:18:45:00;9;
276538;11;101;292;300;0:18:45:00;0:19:31:00;1;
276538;11;-1;300;300;0:19:31:00;0:19:32:00;9;
276538;11;102;300;500;0:19:32:00;0:20:12:00;1;
276538;11;-1;500;500;0:20:12:00;0:20:20:00;9;
276538;11;507;500;324;0:20:20:00;0:20:43:00;1;
276538;11;-1;324;324;0:20:43:00;0:20:45:00;9;
276538;11;508;324;500;0:20:45:00;0:21:11:00;1;
276538;11;-1;500;235;0:21:11:00;0:21:18:00;2;
276538;11;601;235;500;0:21:18:00;0:21:28:00;1;
276538;11;-1;500;1;0:21:28:00;0:21:38:00;3;
276538;-3;-1;1;-1;0:21:38:00;0:21:48:00;6;
278350;-3;-1;-1;1;0:22:06:00;0:22:16:00;5;
278350;28;-1;1;509;0:22:16:00;0:22:18:00;4;
278350;28;652;509;432;0:22:18:00;0:22:47:00;1;
278350;28;-1;432;1;0:22:47:00;0:23:12:00;3;
278350;-1;P;-1;-1;0:23:12:00;1:00:05:00;8;
278350;7;-1;1;500;1:00:05:00;1:00:15:00;4;
278350;7;553;500;602;1:00:15:00;1:00:37:00;1;
278350;7;-1;602;602;1:00:37:00;1:00:38:00;9;
278350;7;554;602;500;1:00:38:00;1:01:13:00;1;
278350;7;-1;500;297;1:01:13:00;1:01:32:00;2;
278350;7;-1;297;297;1:01:32:00;1:01:48:00;9;
278350;7;522;297;500;1:01:48:00;1:02:13:00;1;
278350;7;-1;500;500;1:02:13:00;1:02:15:00;9;
278350;7;557;500;578;1:02:15:00;1:02:33:00;1;
278350;7;-1;578;578;1:02:33:00;1:02:50:00;9;
278350;7;558;578;500;1:02:50:00;1:03:12:00;1;
278350;7;-1;500;500;1:03:12:00;1:03:15:00;9;
278350;7;586;500;110;1:03:15:00;1:03:28:00;1;
278350;7;-1;110;500;1:03:28:00;1:03:39:00;2;
278350;7;-1;500;500;1:03:39:00;1:03:45:00;9;
278350;7;625;500;253;1:03:45:00;1:03:54:00;1;
278350;7;-1;253;1;1:03:54:00;1:03:59:00;3;
278350;-3;-1;1;-1;1:03:59:00;1:04:09:00;6;
285212;-3;-1;-1;1;0:05:49:00;0:05:59:00;5;
285212;12;-1;1;297;0:05:59:00;0:06:19:00;4;
285212;12;191;297;253;0:06:19:00;0:06:52:00;1;
285212;12;-1;253;253;0:06:52:00;0:07:04:00;9;
285212;12;192;253;297;0:07:04:00;0:07:38:00;1;
285212;12;-1;297;297;0:07:38:00;0:07:49:00;9;
285212;12;193;297;253;0:07:49:00;0:08:22:00;1;
285212;12;-1;253;253;0:08:22:00;0:08:34:00;9;
285212;12;194;253;297;0:08:34:00;0:09:08:00;1;
285212;12;-1;297;297;0:09:08:00;0:09:19:00;9;
285212;12;195;297;253;0:09:19:00;0:09:52:00;1;
285212;12;-1;253;1;0:09:52:00;0:09:57:00;3;
285212;-1;P;-1;-1;0:09:57:00;0:11:29:00;8;
285212;2;-1;1;253;0:11:29:00;0:11:34:00;4;
285212;2;198;253;297;0:11:34:00;0:12:08:00;1;
285212;2;-1;297;292;0:12:08:00;0:12:11:00;2;
285212;2;-1;292;292;0:12:11:00;0:12:15:00;9;
285212;2;425;292;228;0:12:15:00;0:12:55:00;1;
285212;2;-1;228;101;0:12:55:00;0:13:08:00;2;
285212;2;-1;101;101;0:13:08:00;0:13:19:00;9;
285212;2;13;101;558;0:13:19:00;0:13:53:00;1;
285212;2;-1;558;558;0:13:53:00;0:14:01:00;9;
285212;2;14;558;101;0:14:01:00;0:14:38:00;1;
285212;2;-1;101;1;0:14:38:00;0:14:40:00;3;
285212;-3;-1;1;-1;0:14:40:00;0:14:50:00;6;
285381;-3;-1;-1;1;0:06:12:00;0:06:22:00;5;
285381;19;-1;1;292;0:06:22:00;0:06:45:00;4;
285381;19;89;292;300;0:06:45:00;0:07:31:00;1;
285381;19;-1;300;300;0:07:31:00;0:07:32:00;9;
285381;19;90;300;292;0:07:32:00;0:08:40:00;1;
285381;19;-1;292;292;0:08:40:00;0:08:45:00;9;
285381;19;91;292;300;0:08:45:00;0:09:31:00;1;
285381;19;-1;300;235;0:09:31:00;0:09:47:00;2;
285381;19;-1;235;235;0:09:47:00;0:10:02:00;9;
285381;19;216;235;353;0:10:02:00;0:10:32:00;1;
285381;19;-1;353;353;0:10:32:00;0:10:53:00;9;
285381;19;217;353;620;0:10:53:00;0:11:27:00;1;
285381;19;-1;620;620;0:11:27:00;0:11:28:00;9;
285381;19;218;620;353;0:11:28:00;0:12:02:00;1;
285381;19;-1;353;296;0:12:02:00;0:12:28:00;2;
285381;19;-1;296;296;0:12:28:00;0:12:32:00;9;
285381;19;123;296;441;0:12:32:00;0:13:04:00;1;
285381;19;-1;441;441;0:13:04:00;0:13:21:00;9;
285381;19;124;441;296;0:13:21:00;0:13:53:00;1;
285381;19;-1;296;1;0:13:53:00;0:14:07:00;3;
285381;-1;P;-1;-1;0:14:07:00;0:16:49:00;8;
285381;7;-1;1;271;0:16:49:00;0:17:06:00;4;
285381;7;464;271;441;0:17:06:00;0:17:38:00;1;
285381;7;-1;441;1;0:17:38:00;0:17:54:00;3;
285381;-3;-1;1;-1;0:17:54:00;0:18:04:00;6;
285567;-3;-1;-1;1;0:10:19:00;0:10:29:00;5;
285567;8;-1;1;253;0:10:29:00;0:10:34:00;4;
285567;8;317;253;297;0:10:34:00;0:11:08:00;1;
285567;8;-1;297;297;0:11:08:00;0:11:19:00;9;
285567;8;318;297;253;0:11:19:00;0:11:52:00;1;
285567;8;-1;253;1;0:11:52:00;0:11:57:00;3;
285567;-1;P;-1;-1;0:11:57:00;0:13:28:00;8;
285567;3;-1;1;586;0:13:28:00;0:13:38:00;4;
285567;3;445;586;364;0:13:38:00;0:14:23:00;1;
285567;3;-1;364;364;0:14:23:00;0:14:31:00;9;
285567;3;446;364;586;0:14:31:00;0:15:15:00;1;
285567;3;-1;586;586;0:15:15:00;0:15:38:00;9;
285567;3;447;586;364;0:15:38:00;0:16:23:00;1;
285567;3;-1;364;364;0:16:23:00;0:16:31:00;9;
285567;3;448;364;586;0:16:31:00;0:17:15:00;1;
285567;3;-1;586;500;0:17:15:00;0:17:28:00;2;
285567;3;-1;500;500;0:17:28:00;0:17:30:00;9;
285567;3;509;500;518;0:17:30:00;0:17:48:00;1;
285567;3;-1;518;518;0:17:48:00;0:18:03:00;9;
285567;3;510;518;500;0:18:03:00;0:18:25:00;1;
285567;3;-1;500;500;0:18:25:00;0:18:30:00;9;
285567;3;511;500;461;0:18:30:00;0:18:54:00;1;
285567;3;-1;461;461;0:18:54:00;0:18:55:00;9;
285567;3;512;461;500;0:18:55:00;0:19:25:00;1;
285567;3;-1;500;253;0:19:25:00;0:19:32:00;2;
285567;3;-1;253;253;0:19:32:00;0:19:34:00;9;
285567;3;329;253;297;0:19:34:00;0:20:08:00;1;
285567;3;-1;297;292;0:20:08:00;0:20:11:00;2;
285567;3;-1;292;292;0:20:11:00;0:20:30:00;9;
285567;3;433;292;500;0:20:30:00;0:20:57:00;1;
285567;3;-1;500;500;0:20:57:00;0:21:00:00;9;
285567;3;539;500;228;0:21:00:00;0:21:11:00;1;
285567;3;-1;228;1;0:21:11:00;0:21:23:00;3;
285567;-3;-1;1;-1;0:21:23:00;0:21:33:00;6;
287426;-3;-1;-1;1;0:23:55:00;1:00:05:00;5;
287426;30;-1;1;500;1:00:05:00;1:00:15:00;4;
287426;30;532;500;364;1:00:15:00;1:00:38:00;1;
287426;30;-1;364;364;1:00:38:00;1:00:47:00;9;
287426;30;533;364;500;1:00:47:00;1:01:12:00;1;
287426;30;-1;500;500;1:01:12:00;1:01:15:00;9;
287426;30;656;500;228;1:01:15:00;1:01:26:00;1;
287426;30;-1;228;213;1:01:26:00;1:01:47:00;2;
287426;30;-1;213;213;1:01:47:00;1:01:53:00;9;
287426;30;632;213;500;1:01:53:00;1:02:12:00;1;
287426;30;-1;500;500;1:02:12:00;1:02:15:00;9;
287426;30;658;500;228;1:02:15:00;1:02:26:00;1;
287426;30;-1;228;500;1:02:26:00;1:02:36:00;2;
287426;30;-1;500;500;1:02:36:00;1:02:45:00;9;
287426;30;646;500;558;1:02:45:00;1:03:07:00;1;
287426;30;-1;558;558;1:03:07:00;1:03:18:00;9;
287426;30;647;558;500;1:03:18:00;1:03:43:00;1;
287426;30;-1;500;500;1:03:43:00;1:03:45:00;9;
287426;30;648;500;558;1:03:45:00;1:04:07:00;1;
287426;30;-1;558;1;1:04:07:00;1:04:32:00;3;
287426;-3;-1;1;-1;1:04:32:00;1:04:42:00;6;
287795;-3;-1;-1;1;0:08:49:00;0:08:59:00;5;
287795;29;-1;1;253;0:08:59:00;0:09:04:00;4;
287795;29;315;253;297;0:09:04:00;0:09:38:00;1;
287795;29;-1;297;297;0:09:38:00;0:09:49:00;9;
287795;29;316;297;253;0:09:49:00;0:10:22:00;1;
287795;29;-1;253;1;0:10:22:00;0:10:27:00;3;
287795;-1;P;-1;-1;0:10:27:00;0:12:02:00;8;
287795;32;-1;1;353;0:12:02:00;0:12:23:00;4;
287795;32;219;353;235;0:12:23:00;0:12:53:00;1;
287795;32;-1;235;235;0:12:53:00;0:13:02:00;9;
287795;32;220;235;353;0:13:02:00;0:13:32:00;1;
287795;32;-1;353;353;0:13:32:00;0:13:53:00;9;
287795;32;221;353;620;0:13:53:00;0:14:27:00;1;
287795;32;-1;620;620;0:14:27:00;0:14:28:00;9;
287795;32;222;620;353;0:14:28:00;0:15:02:00;1;
287795;32;-1;353;353;0:15:02:00;0:15:23:00;9;
287795;32;223;353;235;0:15:23:00;0:15:53:00;1;
287795;32;-1;235;235;0:15:53:00;0:16:02:00;9;
287795;32;224;235;353;0:16:02:00;0:16:32:00;1;
287795;32;-1;353;353;0:16:32:00;0:16:53:00;9;
287795;32;225;353;620;0:16:53:00;0:17:27:00;1;
287795;32;-1;620;441;0:17:27:00;0:17:42:00;2;
287795;32;-1;441;441;0:17:42:00;0:17:50:00;9;
287795;32;465;441;271;0:17:50:00;0:18:24:00;1;
287795;32;-1;271;271;0:18:24:00;0:18:27:00;9;
287795;32;466;271;213;0:18:27:00;0:19:02:00;1;
287795;32;-1;213;500;0:19:02:00;0:19:18:00;2;
287795;32;-1;500;500;0:19:18:00;0:19:20:00;9;
287795;32;505;500;324;0:19:20:00;0:19:43:00;1;
287795;32;-1;324;324;0:19:43:00;0:19:45:00;9;
287795;32;506;324;500;0:19:45:00;0:20:11:00;1;
287795;-1;-1;500;1;0:20:11:00;0:20:16:00;7;
287795;-3;-1;1;-1;0:20:16:00;0:20:26:00;6;
289050;-3;-1;-1;312;0:11:57:00;0:12:07:00;5;
289050;-1;-1;312;312;0:12:07:00;0:12:12:00;7;
289050;0;254;312;292;0:12:12:00;0:13:10:00;1;
289050;0;-1;292;297;0:13:10:00;0:13:14:00;2;
289050;0;-1;297;297;0:13:14:00;0:13:19:00;9;
289050;0;340;297;253;0:13:19:00;0:13:52:00;1;
289050;0;-1;253;253;0:13:52:00;0:14:04:00;9;
289050;0;341;253;297;0:14:04:00;0:14:38:00;1;
289050;0;-1;297;1;0:14:38:00;0:14:58:00;3;
289050;-1;P;-1;-1;0:14:58:00;0:15:34:00;8;
289050;7;-1;1;441;0:15:34:00;0:15:50:00;4;
289050;7;180;441;271;0:15:50:00;0:16:24:00;1;
289050;7;-1;271;1;0:16:24:00;0:16:41:00;3;
289050;-1;P;-1;-1;0:16:41:00;0:17:13:00;8;
289050;1;-1;1;620;0:17:13:00;0:17:28:00;4;
289050;1;226;620;353;0:17:28:00;0:18:02:00;1;
289050;1;-1;353;353;0:18:02:00;0:18:23:00;9;
289050;1;227;353;235;0:18:23:00;0:18:53:00;1;
289050;1;-1;235;235;0:18:53:00;0:19:02:00;9;
289050;1;228;235;353;0:19:02:00;0:19:32:00;1;
289050;1;-1;353;353;0:19:32:00;0:19:53:00;9;
289050;1;229;353;235;0:19:53:00;0:20:23:00;1;
289050;1;-1;235;620;0:20:23:00;0:20:24:00;2;
289050;1;-1;620;620;0:20:24:00;0:20:41:00;9;
289050;1;230;620;500;0:20:41:00;0:20:55:00;1;
289050;1;-1;500;1;0:20:55:00;0:21:05:00;3;
289050;-3;-1;1;-1;0:21:05:00;0:21:15:00;6;
291998;-3;-1;-1;1;0:05:09:00;0:05:19:00;5;
291998;8;-1;1;300;0:05:19:00;0:05:32:00;4;
291998;8;88;300;292;0:05:32:00;0:06:40:00;1;
291998;8;-1;292;297;0:06:40:00;0:06:44:00;2;
291998;8;-1;297;297;0:06:44:00;0:06:49:00;9;
291998;8;312;297;253;0:06:49:00;0:07:22:00;1;
291998;8;-1;253;461;0:07:22:00;0:07:54:00;2;
291998;8;-1;461;461;0:07:54:00;0:07:55:00;9;
291998;8;438;461;500;0:07:55:00;0:08:25:00;1;
291998;8;-1;500;1;0:08:25:00;0:08:35:00;3;
291998;-1;P;-1;-1;0:08:35:00;0:13:10:00;8;
291998;10;-1;1;500;0:13:10:00;0:13:20:00;4;
291998;10;491;500;324;0:13:20:00;0:13:43:00;1;
291998;10;-1;324;296;0:13:43:00;0:13:58:00;2;
291998;10;-1;296;296;0:13:58:00;0:14:02:00;9;
291998;10;125;296;441;0:14:02:00;0:14:34:00;1;
291998;10;-1;441;441;0:14:34:00;0:14:50:00;9;
291998;10;461;441;271;0:14:50:00;0:15:24:00;1;
291998;10;-1;271;271;0:15:24:00;0:15:27:00;9;
291998;10;462;271;213;0:15:27:00;0:16:02:00;1;
291998;10;-1;213;1;0:16:02:00;0:16:12:00;3;
291998;-3;-1;1;-1;0:16:12:00;0:16:22:00;6;
294107;-3;-1;-1;1;0:13:01:00;0:13:11:00;5;
294107;4;-1;1;292;0:13:11:00;0:13:34:00;4;
294107;4;492;292;509;0:13:34:00;0:14:00:00;1;
294107;4;-1;509;1;0:14:00:00;0:14:02:00;3;
294107;-1;P;-1;-1;0:14:02:00;0:14:26:00;8;
294107;19;-1;1;654;0:14:26:00;0:14:43:00;4;
294107;19;240;654;271;0:14:43:00;0:15:29:00;1;
294107;19;-1;271;271;0:15:29:00;0:15:36:00;9;
294107;19;241;271;441;0:15:36:00;0:16:08:00;1;
294107;19;-1;441;441;0:16:08:00;0:16:21:00;9;
294107;19;128;441;296;0:16:21:00;0:16:53:00;1;
